region_user,subclass_A_positive,subclass_B_negative,same_cell_type_label,separator_gene,mean_log2_A,mean_log2_B,pct_A,pct_B,log2_gap
BMAp,012 MEA Slc17a7 Glut,082 CEA-BST Ebf1 Pdyn Gaba,False,Fezf2,1.976,0.003,36.7,0.1,1.973
BMAp,012 MEA Slc17a7 Glut,082 CEA-BST Ebf1 Pdyn Gaba,False,Trh,1.65,0.044,28.0,0.9,1.606
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Nfib,9.157,0.505,92.9,9.0,8.652
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Slc17a7,8.206,0.604,93.5,10.4,7.601
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Chst9,6.794,0.361,82.0,6.2,6.433
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Slc30a3,5.307,0.076,77.4,1.4,5.231
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Reln,4.409,0.434,60.8,7.8,3.974
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Tacr1,3.94,0.194,61.6,3.5,3.746
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Etv1,3.932,0.444,61.6,8.2,3.489
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Cnr1,3.943,0.568,65.4,10.3,3.375
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Rorb,4.219,0.907,55.6,13.7,3.312
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Zic2,3.169,0.034,57.3,0.6,3.135
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Moxd1,2.244,0.107,36.6,2.0,2.137
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Fezf2,1.976,0.019,36.7,0.3,1.957
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Slc17a7,8.206,0.573,93.5,9.9,7.633
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Chst9,6.794,0.176,82.0,3.1,6.619
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Trhr,6.584,0.56,87.3,9.6,6.024
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Crym,5.657,0.171,81.8,3.3,5.486
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Slc30a3,5.307,0.49,77.4,8.8,4.817
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Rorb,4.219,0.342,55.6,5.8,3.877
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Otof,3.764,0.476,63.3,8.9,3.288
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Rgs14,2.567,0.17,48.0,3.3,2.398
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Moxd1,2.244,0.089,36.6,1.6,2.155
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Trh,1.65,0.044,28.0,0.8,1.606
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Wfs1,2.277,0.766,42.8,14.6,1.512
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Gfra1,2.036,0.613,33.0,10.6,1.423
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Nfib,9.157,0.426,92.9,8.1,8.731
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Slc17a7,8.206,0.171,93.5,3.4,8.034
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Slc30a3,5.307,0.055,77.4,1.1,5.252
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Reln,4.409,0.504,60.8,9.1,3.904
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Etv1,3.932,0.241,61.6,4.6,3.691
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Cnr1,3.943,0.442,65.4,8.4,3.5
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Rorb,4.219,0.838,55.6,14.4,3.381
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Zic2,3.169,0.134,57.3,2.7,3.035
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Moxd1,2.244,0.117,36.6,2.1,2.127
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Tbr1,2.15,0.114,40.5,2.3,2.036
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Fezf2,1.976,0.003,36.7,0.1,1.973
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Ntsr1,1.865,0.117,35.0,2.3,1.748
BMAp,012 MEA Slc17a7 Glut,121 MEA-BST Otp Zic2 Glut,False,Cck,5.781,0.603,79.0,11.2,5.178
BMAp,012 MEA Slc17a7 Glut,121 MEA-BST Otp Zic2 Glut,False,Slc30a3,5.307,0.133,77.4,2.5,5.174
BMAp,012 MEA Slc17a7 Glut,121 MEA-BST Otp Zic2 Glut,False,Crym,5.657,0.723,81.8,12.8,4.934
BMAp,012 MEA Slc17a7 Glut,121 MEA-BST Otp Zic2 Glut,False,Rorb,4.219,0.659,55.6,11.0,3.56
BMAp,012 MEA Slc17a7 Glut,121 MEA-BST Otp Zic2 Glut,False,Etv1,3.932,0.76,61.6,11.4,3.172
BMAp,012 MEA Slc17a7 Glut,121 MEA-BST Otp Zic2 Glut,False,Moxd1,2.244,0.075,36.6,1.4,2.169
BMAp,012 MEA Slc17a7 Glut,121 MEA-BST Otp Zic2 Glut,False,Tbr1,2.15,0.1,40.5,1.8,2.05
BMAp,012 MEA Slc17a7 Glut,121 MEA-BST Otp Zic2 Glut,False,Fezf2,1.976,0.011,36.7,0.2,1.965
BMAp,012 MEA Slc17a7 Glut,121 MEA-BST Otp Zic2 Glut,False,Ntsr1,1.865,0.158,35.0,2.9,1.707
BMAp,073 MEA-BST Sox6 Gaba,012 MEA Slc17a7 Glut,False,Slc32a1,7.734,0.335,98.1,6.7,7.399
BMAp,073 MEA-BST Sox6 Gaba,012 MEA Slc17a7 Glut,False,Dlx1,4.986,0.122,76.2,2.5,4.864
BMAp,073 MEA-BST Sox6 Gaba,012 MEA Slc17a7 Glut,False,Sox6,5.018,0.315,58.2,6.2,4.704
BMAp,073 MEA-BST Sox6 Gaba,012 MEA Slc17a7 Glut,False,Dlx2,2.485,0.028,44.5,0.6,2.457
BMAp,073 MEA-BST Sox6 Gaba,012 MEA Slc17a7 Glut,False,Foxp2,2.629,0.383,32.4,7.5,2.247
BMAp,073 MEA-BST Sox6 Gaba,012 MEA Slc17a7 Glut,False,Sox1,1.993,0.07,33.6,1.4,1.923
BMAp,073 MEA-BST Sox6 Gaba,012 MEA Slc17a7 Glut,False,Oprk1,2.068,0.148,32.1,2.7,1.92
BMAp,073 MEA-BST Sox6 Gaba,012 MEA Slc17a7 Glut,False,Pnoc,2.193,0.333,35.0,5.7,1.86
BMAp,073 MEA-BST Sox6 Gaba,012 MEA Slc17a7 Glut,False,Penk,2.346,0.608,37.3,10.6,1.738
BMAp,073 MEA-BST Sox6 Gaba,012 MEA Slc17a7 Glut,False,Mpped1,1.877,0.677,30.9,12.2,1.2
BMAp,073 MEA-BST Sox6 Gaba,074 MEA-BST Lhx6 Sp9 Gaba,True,Prox1,4.302,0.441,57.0,7.1,3.861
BMAp,073 MEA-BST Sox6 Gaba,074 MEA-BST Lhx6 Sp9 Gaba,True,Nfib,3.307,0.534,39.0,9.4,2.772
BMAp,073 MEA-BST Sox6 Gaba,074 MEA-BST Lhx6 Sp9 Gaba,True,Cacng5,1.549,0.295,26.5,5.5,1.255
BMAp,073 MEA-BST Sox6 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Dlx1,4.986,0.265,76.2,5.0,4.721
BMAp,073 MEA-BST Sox6 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Sox6,5.018,0.316,58.2,6.1,4.702
BMAp,073 MEA-BST Sox6 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Prox1,4.302,0.128,57.0,2.5,4.174
BMAp,073 MEA-BST Sox6 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Nfib,3.307,0.453,39.0,8.7,2.854
BMAp,073 MEA-BST Sox6 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Dlx2,2.485,0.223,44.5,4.4,2.262
BMAp,073 MEA-BST Sox6 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Sox1,1.993,0.451,33.6,8.5,1.542
BMAp,073 MEA-BST Sox6 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Slc32a1,7.734,0.394,98.1,7.4,7.34
BMAp,073 MEA-BST Sox6 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Dlx1,4.986,0.153,76.2,2.9,4.833
BMAp,073 MEA-BST Sox6 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Sox6,5.018,0.4,58.2,7.6,4.618
BMAp,073 MEA-BST Sox6 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Prox1,4.302,0.403,57.0,7.5,3.898
BMAp,073 MEA-BST Sox6 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Nfib,3.307,0.505,39.0,9.0,2.801
BMAp,073 MEA-BST Sox6 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Reln,3.1,0.434,40.5,7.8,2.666
BMAp,073 MEA-BST Sox6 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Dlx2,2.485,0.029,44.5,0.6,2.456
BMAp,073 MEA-BST Sox6 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Cnr1,2.901,0.568,45.2,10.3,2.333
BMAp,073 MEA-BST Sox6 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Sox1,1.993,0.056,33.6,1.1,1.937
BMAp,073 MEA-BST Sox6 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Pnoc,2.193,0.353,35.0,6.8,1.84
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Slc32a1,7.734,0.705,98.1,11.6,7.029
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Dlx1,4.986,0.107,76.2,2.1,4.879
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Sox6,5.018,0.346,58.2,6.4,4.672
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Prox1,4.302,0.157,57.0,2.8,4.145
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Wfs1,4.148,0.766,64.8,14.6,3.382
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Dlx2,2.485,0.041,44.5,0.8,2.444
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Foxp2,2.629,0.426,32.4,7.8,2.203
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Sox1,1.993,0.051,33.6,1.0,1.942
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Pnoc,2.193,0.272,35.0,4.9,1.921
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Penk,2.346,0.475,37.3,9.0,1.871
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Otof,2.191,0.476,36.1,8.9,1.715
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Trhr,1.7,0.56,26.6,9.6,1.14
BMAp,073 MEA-BST Sox6 Gaba,120 MEA Otp Foxp2 Glut,False,Slc32a1,7.734,0.389,98.1,7.5,7.345
BMAp,073 MEA-BST Sox6 Gaba,120 MEA Otp Foxp2 Glut,False,Dlx1,4.986,0.15,76.2,2.9,4.836
BMAp,073 MEA-BST Sox6 Gaba,120 MEA Otp Foxp2 Glut,False,Sox6,5.018,0.55,58.2,9.7,4.468
BMAp,073 MEA-BST Sox6 Gaba,120 MEA Otp Foxp2 Glut,False,Prox1,4.302,0.059,57.0,1.2,4.243
BMAp,073 MEA-BST Sox6 Gaba,120 MEA Otp Foxp2 Glut,False,Nfib,3.307,0.426,39.0,8.1,2.88
BMAp,073 MEA-BST Sox6 Gaba,120 MEA Otp Foxp2 Glut,False,Reln,3.1,0.504,40.5,9.1,2.596
BMAp,073 MEA-BST Sox6 Gaba,120 MEA Otp Foxp2 Glut,False,Cnr1,2.901,0.442,45.2,8.4,2.459
BMAp,073 MEA-BST Sox6 Gaba,120 MEA Otp Foxp2 Glut,False,Dlx2,2.485,0.04,44.5,0.8,2.445
BMAp,073 MEA-BST Sox6 Gaba,120 MEA Otp Foxp2 Glut,False,Sox1,1.993,0.07,33.6,1.3,1.924
BMAp,073 MEA-BST Sox6 Gaba,120 MEA Otp Foxp2 Glut,False,Pnoc,2.193,0.7,35.0,12.8,1.493
BMAp,073 MEA-BST Sox6 Gaba,120 MEA Otp Foxp2 Glut,False,Oprk1,2.068,0.728,32.1,13.1,1.34
BMAp,073 MEA-BST Sox6 Gaba,120 MEA Otp Foxp2 Glut,False,Cacng5,1.549,0.365,26.5,7.0,1.185
BMAp,073 MEA-BST Sox6 Gaba,121 MEA-BST Otp Zic2 Glut,False,Slc32a1,7.734,0.654,98.1,11.5,7.08
BMAp,073 MEA-BST Sox6 Gaba,121 MEA-BST Otp Zic2 Glut,False,Dlx1,4.986,0.193,76.2,3.7,4.793
BMAp,073 MEA-BST Sox6 Gaba,121 MEA-BST Otp Zic2 Glut,False,Sox6,5.018,0.349,58.2,6.5,4.669
BMAp,073 MEA-BST Sox6 Gaba,121 MEA-BST Otp Zic2 Glut,False,Prox1,4.302,0.219,57.0,4.0,4.083
BMAp,073 MEA-BST Sox6 Gaba,121 MEA-BST Otp Zic2 Glut,False,Dlx2,2.485,0.038,44.5,0.7,2.447
BMAp,073 MEA-BST Sox6 Gaba,121 MEA-BST Otp Zic2 Glut,False,Sox1,1.993,0.05,33.6,1.0,1.943
BMAp,073 MEA-BST Sox6 Gaba,121 MEA-BST Otp Zic2 Glut,False,Oprk1,2.068,0.684,32.1,12.1,1.384
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Slc32a1,7.868,0.335,98.7,6.7,7.533
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Lhx6,6.194,0.119,88.7,2.4,6.075
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Foxp2,5.772,0.383,66.5,7.5,5.389
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Sp9,5.198,0.092,79.0,1.9,5.106
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Sox6,3.803,0.315,48.7,6.2,3.489
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Nr2e1,3.499,0.046,58.6,0.9,3.454
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Tac1,3.844,0.852,50.4,14.1,2.992
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Pnoc,2.97,0.333,44.1,5.7,2.637
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Dlx1,2.748,0.122,45.2,2.5,2.626
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Cartpt,2.454,0.297,35.7,5.9,2.157
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Dlx2,1.575,0.028,29.1,0.6,1.547
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Oprk1,1.664,0.148,27.7,2.7,1.516
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,073 MEA-BST Sox6 Gaba,True,Lhx6,6.194,0.295,88.7,5.3,5.898
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,073 MEA-BST Sox6 Gaba,True,Sp9,5.198,0.778,79.0,13.2,4.42
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Lhx6,6.194,0.198,88.7,3.9,5.995
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Sp9,5.198,0.145,79.0,2.8,5.053
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Sox6,3.803,0.316,48.7,6.1,3.487
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Nr2e1,3.499,0.034,58.6,0.7,3.466
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Dlx1,2.748,0.265,45.2,5.0,2.484
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Cartpt,2.454,0.722,35.7,13.1,1.732
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Dlx2,1.575,0.223,29.1,4.4,1.351
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Cck,1.972,0.72,30.2,13.8,1.252
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Slc32a1,7.868,0.394,98.7,7.4,7.474
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Lhx6,6.194,0.143,88.7,2.7,6.051
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Sp9,5.198,0.11,79.0,2.1,5.088
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Nr2e1,3.499,0.032,58.6,0.6,3.467
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Sox6,3.803,0.4,48.7,7.6,3.403
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Pnoc,2.97,0.353,44.1,6.8,2.617
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Dlx1,2.748,0.153,45.2,2.9,2.596
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Dlx2,1.575,0.029,29.1,0.6,1.546
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Slc32a1,7.868,0.705,98.7,11.6,7.163
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Lhx6,6.194,0.189,88.7,3.5,6.005
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Foxp2,5.772,0.426,66.5,7.8,5.346
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Sp9,5.198,0.112,79.0,2.1,5.086
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Nr2e1,3.499,0.026,58.6,0.5,3.473
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Sox6,3.803,0.346,48.7,6.4,3.458
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Tac1,3.844,0.68,50.4,12.2,3.164
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Wfs1,3.616,0.766,60.7,14.6,2.851
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Pnoc,2.97,0.272,44.1,4.9,2.698
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Dlx1,2.748,0.107,45.2,2.1,2.642
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Cartpt,2.454,0.252,35.7,4.8,2.203
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Trhr,2.143,0.56,31.7,9.6,1.582
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,120 MEA Otp Foxp2 Glut,False,Slc32a1,7.868,0.389,98.7,7.5,7.479
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,120 MEA Otp Foxp2 Glut,False,Lhx6,6.194,0.125,88.7,2.4,6.068
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,120 MEA Otp Foxp2 Glut,False,Sp9,5.198,0.094,79.0,1.9,5.104
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,120 MEA Otp Foxp2 Glut,False,Nr2e1,3.499,0.033,58.6,0.7,3.467
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,120 MEA Otp Foxp2 Glut,False,Sox6,3.803,0.55,48.7,9.7,3.253
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,120 MEA Otp Foxp2 Glut,False,Dlx1,2.748,0.15,45.2,2.9,2.598
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,120 MEA Otp Foxp2 Glut,False,Pnoc,2.97,0.7,44.1,12.8,2.27
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,120 MEA Otp Foxp2 Glut,False,Dlx2,1.575,0.04,29.1,0.8,1.534
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,120 MEA Otp Foxp2 Glut,False,Cnr1,1.556,0.442,26.5,8.4,1.114
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,121 MEA-BST Otp Zic2 Glut,False,Slc32a1,7.868,0.654,98.7,11.5,7.214
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,121 MEA-BST Otp Zic2 Glut,False,Lhx6,6.194,0.19,88.7,3.6,6.004
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,121 MEA-BST Otp Zic2 Glut,False,Sp9,5.198,0.134,79.0,2.5,5.064
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,121 MEA-BST Otp Zic2 Glut,False,Nr2e1,3.499,0.026,58.6,0.6,3.474
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,121 MEA-BST Otp Zic2 Glut,False,Sox6,3.803,0.349,48.7,6.5,3.454
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,121 MEA-BST Otp Zic2 Glut,False,Dlx1,2.748,0.193,45.2,3.7,2.555
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,121 MEA-BST Otp Zic2 Glut,False,Cartpt,2.454,0.404,35.7,7.3,2.05
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,121 MEA-BST Otp Zic2 Glut,False,Dlx2,1.575,0.038,29.1,0.7,1.537
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,121 MEA-BST Otp Zic2 Glut,False,Cck,1.972,0.603,30.2,11.2,1.368
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,012 MEA Slc17a7 Glut,False,Slc32a1,7.669,0.335,97.8,6.7,7.334
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,012 MEA Slc17a7 Glut,False,Mpped1,7.085,0.677,93.4,12.2,6.408
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,012 MEA Slc17a7 Glut,False,Ebf1,6.307,0.223,73.3,4.5,6.084
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,012 MEA Slc17a7 Glut,False,Pdyn,4.606,0.259,63.0,5.0,4.347
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,012 MEA Slc17a7 Glut,False,Isl1,3.665,0.025,54.8,0.5,3.64
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,012 MEA Slc17a7 Glut,False,Penk,2.897,0.608,44.2,10.6,2.289
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,012 MEA Slc17a7 Glut,False,Pnoc,2.544,0.333,38.6,5.7,2.211
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,012 MEA Slc17a7 Glut,False,Drd1,2.292,0.14,38.9,2.7,2.151
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,012 MEA Slc17a7 Glut,False,Nts,2.253,0.22,31.2,4.3,2.034
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,012 MEA Slc17a7 Glut,False,Tac1,2.841,0.852,36.9,14.1,1.989
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,012 MEA Slc17a7 Glut,False,Syt6,2.114,0.203,37.1,3.7,1.912
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,073 MEA-BST Sox6 Gaba,True,Ebf1,6.307,0.152,73.3,2.9,6.154
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,073 MEA-BST Sox6 Gaba,True,Isl1,3.665,0.067,54.8,1.1,3.598
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,073 MEA-BST Sox6 Gaba,True,Nts,2.253,0.223,31.2,4.0,2.031
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,073 MEA-BST Sox6 Gaba,True,Ppp1r1b,2.302,0.461,35.5,8.8,1.841
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,073 MEA-BST Sox6 Gaba,True,Syt6,2.114,0.757,37.1,12.1,1.358
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,074 MEA-BST Lhx6 Sp9 Gaba,True,Ebf1,6.307,0.151,73.3,2.9,6.155
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,074 MEA-BST Lhx6 Sp9 Gaba,True,Pdyn,4.606,0.807,63.0,13.7,3.799
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,074 MEA-BST Lhx6 Sp9 Gaba,True,Isl1,3.665,0.061,54.8,1.0,3.604
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,074 MEA-BST Lhx6 Sp9 Gaba,True,Cacng5,2.345,0.295,41.3,5.5,2.05
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,074 MEA-BST Lhx6 Sp9 Gaba,True,Ppp1r1b,2.302,0.267,35.5,5.1,2.035
BMAp,082 CEA-BST Ebf1 Pdyn Gaba,074 MEA-BST Lhx6 Sp9 Gaba,True,Drd1,2.292,0.269,38.9,5.1,2.022
