region_user,subclass_A_positive,subclass_B_negative,same_cell_type_label,separator_gene,mean_log2_A,mean_log2_B,pct_A,pct_B,log2_gap
ORBm,052 Pvalb Gaba,007 L2/3 IT CTX Glut,False,Moxd1,4.089,0.048,54.3,0.9,4.041
ORBm,052 Pvalb Gaba,022 L5 ET CTX Glut,False,Nxph1,10.568,0.525,99.9,9.4,10.043
ORBm,052 Pvalb Gaba,022 L5 ET CTX Glut,False,Slc6a1,10.132,0.713,99.8,13.1,9.42
ORBm,052 Pvalb Gaba,022 L5 ET CTX Glut,False,Gad2,9.738,0.678,99.9,12.5,9.061
ORBm,052 Pvalb Gaba,022 L5 ET CTX Glut,False,Gad1,9.635,0.755,99.7,13.8,8.88
ORBm,052 Pvalb Gaba,022 L5 ET CTX Glut,False,Sox6,8.098,0.163,94.5,3.0,7.935
ORBm,052 Pvalb Gaba,022 L5 ET CTX Glut,False,Slc32a1,7.755,0.132,95.4,2.5,7.623
ORBm,052 Pvalb Gaba,022 L5 ET CTX Glut,False,Pvalb,6.179,0.228,71.3,4.0,5.952
ORBm,052 Pvalb Gaba,022 L5 ET CTX Glut,False,Lhx6,5.76,0.066,81.2,1.3,5.694
ORBm,052 Pvalb Gaba,022 L5 ET CTX Glut,False,Tac1,5.78,0.136,70.1,2.5,5.644
ORBm,052 Pvalb Gaba,022 L5 ET CTX Glut,False,Mafb,5.712,0.135,78.0,2.6,5.577
ORBm,052 Pvalb Gaba,022 L5 ET CTX Glut,False,Cux2,5.378,0.279,76.4,5.2,5.099
ORBm,052 Pvalb Gaba,022 L5 ET CTX Glut,False,Oprd1,4.58,0.186,68.1,3.6,4.393
ORBm,052 Pvalb Gaba,029 L6b CTX Glut,False,Slc6a1,10.132,0.613,99.8,10.8,9.519
ORBm,052 Pvalb Gaba,029 L6b CTX Glut,False,Gad2,9.738,0.651,99.9,11.5,9.087
ORBm,052 Pvalb Gaba,029 L6b CTX Glut,False,Gad1,9.635,0.721,99.7,12.6,8.914
ORBm,052 Pvalb Gaba,029 L6b CTX Glut,False,Sox6,8.098,0.128,94.5,2.2,7.97
ORBm,052 Pvalb Gaba,029 L6b CTX Glut,False,Slc32a1,7.755,0.116,95.4,2.1,7.639
ORBm,052 Pvalb Gaba,029 L6b CTX Glut,False,Pvalb,6.179,0.371,71.3,6.5,5.808
ORBm,052 Pvalb Gaba,029 L6b CTX Glut,False,Lhx6,5.76,0.092,81.2,1.7,5.668
ORBm,052 Pvalb Gaba,029 L6b CTX Glut,False,Tac1,5.78,0.121,70.1,2.1,5.658
ORBm,052 Pvalb Gaba,029 L6b CTX Glut,False,Mafb,5.712,0.144,78.0,2.6,5.568
ORBm,052 Pvalb Gaba,029 L6b CTX Glut,False,Cux2,5.378,0.261,76.4,4.6,5.117
ORBm,052 Pvalb Gaba,029 L6b CTX Glut,False,Oprd1,4.58,0.525,68.1,9.1,4.055
ORBm,052 Pvalb Gaba,029 L6b CTX Glut,False,Cartpt,3.944,0.084,54.2,1.5,3.861
ORBm,052 Pvalb Gaba,030 L6 CT CTX Glut,False,Nxph1,10.568,0.473,99.9,8.2,10.095
ORBm,052 Pvalb Gaba,030 L6 CT CTX Glut,False,Slc6a1,10.132,0.573,99.8,10.3,9.559
ORBm,052 Pvalb Gaba,030 L6 CT CTX Glut,False,Gad2,9.738,0.579,99.9,10.3,9.159
ORBm,052 Pvalb Gaba,030 L6 CT CTX Glut,False,Gad1,9.635,0.682,99.7,12.1,8.953
ORBm,052 Pvalb Gaba,030 L6 CT CTX Glut,False,Sox6,8.098,0.139,94.5,2.5,7.959
ORBm,052 Pvalb Gaba,030 L6 CT CTX Glut,False,Slc32a1,7.755,0.131,95.4,2.3,7.624
ORBm,052 Pvalb Gaba,030 L6 CT CTX Glut,False,Pvalb,6.179,0.09,71.3,1.6,6.09
ORBm,052 Pvalb Gaba,030 L6 CT CTX Glut,False,Rbp4,6.572,0.519,80.3,9.3,6.053
ORBm,052 Pvalb Gaba,030 L6 CT CTX Glut,False,Lhx6,5.76,0.062,81.2,1.1,5.698
ORBm,052 Pvalb Gaba,030 L6 CT CTX Glut,False,Tac1,5.78,0.098,70.1,1.8,5.682
ORBm,052 Pvalb Gaba,030 L6 CT CTX Glut,False,Mafb,5.712,0.153,78.0,2.8,5.559
ORBm,052 Pvalb Gaba,030 L6 CT CTX Glut,False,Cux2,5.378,0.263,76.4,4.7,5.115
ORBm,052 Pvalb Gaba,032 L5 NP CTX Glut,False,Slc6a1,10.132,0.78,99.8,12.5,9.353
ORBm,052 Pvalb Gaba,032 L5 NP CTX Glut,False,Gad2,9.738,0.573,99.9,9.3,9.166
ORBm,052 Pvalb Gaba,032 L5 NP CTX Glut,False,Gad1,9.635,0.648,99.7,10.4,8.987
ORBm,052 Pvalb Gaba,032 L5 NP CTX Glut,False,Sox6,8.098,0.147,94.5,2.4,7.951
ORBm,052 Pvalb Gaba,032 L5 NP CTX Glut,False,Slc32a1,7.755,0.114,95.4,1.8,7.641
ORBm,052 Pvalb Gaba,032 L5 NP CTX Glut,False,Zfp804b,8.154,0.839,89.0,12.3,7.316
ORBm,052 Pvalb Gaba,032 L5 NP CTX Glut,False,Pvalb,6.179,0.086,71.3,1.4,6.093
ORBm,052 Pvalb Gaba,032 L5 NP CTX Glut,False,Tac1,5.78,0.077,70.1,1.2,5.702
ORBm,052 Pvalb Gaba,032 L5 NP CTX Glut,False,Lhx6,5.76,0.06,81.2,1.0,5.7
ORBm,052 Pvalb Gaba,032 L5 NP CTX Glut,False,Mafb,5.712,0.447,78.0,7.3,5.265
ORBm,052 Pvalb Gaba,032 L5 NP CTX Glut,False,Cux2,5.378,0.393,76.4,6.4,4.985
ORBm,052 Pvalb Gaba,032 L5 NP CTX Glut,False,Oprd1,4.58,0.097,68.1,1.6,4.482
ORBm,052 Pvalb Gaba,046 Vip Gaba,True,Sox6,8.098,0.136,94.5,2.2,7.963
ORBm,052 Pvalb Gaba,046 Vip Gaba,True,Mpped1,7.396,0.957,91.8,14.6,6.439
ORBm,052 Pvalb Gaba,046 Vip Gaba,True,Pvalb,6.179,0.169,71.3,2.7,6.011
ORBm,052 Pvalb Gaba,046 Vip Gaba,True,Lhx6,5.76,0.034,81.2,0.6,5.726
ORBm,052 Pvalb Gaba,046 Vip Gaba,True,Tac1,5.78,0.096,70.1,1.5,5.684
ORBm,052 Pvalb Gaba,046 Vip Gaba,True,Mafb,5.712,0.701,78.0,10.9,5.011
ORBm,052 Pvalb Gaba,046 Vip Gaba,True,Oprd1,4.58,0.029,68.1,0.5,4.55
ORBm,052 Pvalb Gaba,046 Vip Gaba,True,Moxd1,4.089,0.047,54.3,0.7,4.042
ORBm,052 Pvalb Gaba,046 Vip Gaba,True,Cartpt,3.944,0.062,54.2,0.9,3.882
ORBm,052 Pvalb Gaba,046 Vip Gaba,True,Calb1,3.976,0.366,47.4,5.7,3.61
ORBm,052 Pvalb Gaba,046 Vip Gaba,True,Slc30a3,3.361,0.643,53.0,10.1,2.717
ORBm,052 Pvalb Gaba,046 Vip Gaba,True,Whrn,2.965,0.364,46.6,5.7,2.601
ORBm,052 Pvalb Gaba,049 Lamp5 Gaba,True,Sox6,8.098,0.159,94.5,2.6,7.939
ORBm,052 Pvalb Gaba,049 Lamp5 Gaba,True,Satb1,8.45,0.617,96.9,10.1,7.833
ORBm,052 Pvalb Gaba,049 Lamp5 Gaba,True,Rbp4,6.572,0.343,80.3,5.6,6.23
ORBm,052 Pvalb Gaba,049 Lamp5 Gaba,True,Pvalb,6.179,0.114,71.3,2.0,6.065
ORBm,052 Pvalb Gaba,049 Lamp5 Gaba,True,Tac1,5.78,0.082,70.1,1.3,5.698
ORBm,052 Pvalb Gaba,049 Lamp5 Gaba,True,Lhx6,5.76,0.098,81.2,1.6,5.662
ORBm,052 Pvalb Gaba,049 Lamp5 Gaba,True,Oprd1,4.58,0.055,68.1,0.9,4.524
ORBm,052 Pvalb Gaba,049 Lamp5 Gaba,True,Moxd1,4.089,0.066,54.3,1.1,4.023
ORBm,052 Pvalb Gaba,049 Lamp5 Gaba,True,Cartpt,3.944,0.029,54.2,0.5,3.915
ORBm,052 Pvalb Gaba,049 Lamp5 Gaba,True,Calb1,3.976,0.385,47.4,6.4,3.591
ORBm,052 Pvalb Gaba,049 Lamp5 Gaba,True,Rarb,3.632,0.408,56.4,6.6,3.224
ORBm,052 Pvalb Gaba,049 Lamp5 Gaba,True,Whrn,2.965,0.091,46.6,1.6,2.874
ORBm,052 Pvalb Gaba,053 Sst Gaba,True,Pvalb,6.179,0.601,71.3,9.8,5.578
ORBm,052 Pvalb Gaba,053 Sst Gaba,True,Tac1,5.78,0.326,70.1,4.7,5.454
ORBm,052 Pvalb Gaba,053 Sst Gaba,True,Sp9,3.178,0.679,51.2,11.6,2.499
ORBm,052 Pvalb Gaba,053 Sst Gaba,True,Etv1,2.601,0.868,37.9,13.5,1.733
ORBm,052 Pvalb Gaba,053 Sst Gaba,True,Nr4a2,2.078,0.658,30.3,10.3,1.419
ORBm,052 Pvalb Gaba,053 Sst Gaba,True,Npnt,1.777,0.655,28.6,10.7,1.123
ORBm,053 Sst Gaba,004 L6 IT CTX Glut,False,Nxph1,10.5,0.665,100.0,11.6,9.836
ORBm,053 Sst Gaba,004 L6 IT CTX Glut,False,Gad2,9.997,0.625,99.9,11.2,9.372
ORBm,053 Sst Gaba,004 L6 IT CTX Glut,False,Slc6a1,9.162,0.555,99.5,10.1,8.607
ORBm,053 Sst Gaba,004 L6 IT CTX Glut,False,Gad1,8.414,0.697,97.9,12.6,7.717
ORBm,053 Sst Gaba,004 L6 IT CTX Glut,False,Sox6,7.645,0.142,89.8,2.6,7.503
ORBm,053 Sst Gaba,004 L6 IT CTX Glut,False,Slc32a1,7.534,0.132,94.1,2.4,7.402
ORBm,053 Sst Gaba,004 L6 IT CTX Glut,False,Reln,7.656,0.427,82.7,7.4,7.23
ORBm,053 Sst Gaba,004 L6 IT CTX Glut,False,Rbp4,7.328,0.462,89.7,8.5,6.866
ORBm,053 Sst Gaba,004 L6 IT CTX Glut,False,Mafb,6.541,0.122,86.0,2.3,6.419
ORBm,053 Sst Gaba,004 L6 IT CTX Glut,False,Lhx6,6.168,0.057,84.8,1.1,6.11
ORBm,053 Sst Gaba,004 L6 IT CTX Glut,False,Dlx1,4.758,0.098,70.4,1.8,4.66
ORBm,053 Sst Gaba,004 L6 IT CTX Glut,False,Cux2,4.907,0.332,71.5,5.7,4.575
ORBm,053 Sst Gaba,005 L5 IT CTX Glut,False,Nxph1,10.5,0.768,100.0,13.8,9.732
ORBm,053 Sst Gaba,005 L5 IT CTX Glut,False,Gad2,9.997,0.701,99.9,13.2,9.295
ORBm,053 Sst Gaba,005 L5 IT CTX Glut,False,Slc6a1,9.162,0.627,99.5,12.0,8.536
ORBm,053 Sst Gaba,005 L5 IT CTX Glut,False,Gad1,8.414,0.772,97.9,14.7,7.642
ORBm,053 Sst Gaba,005 L5 IT CTX Glut,False,Sox6,7.645,0.18,89.8,3.5,7.465
ORBm,053 Sst Gaba,005 L5 IT CTX Glut,False,Slc32a1,7.534,0.145,94.1,2.8,7.389
ORBm,053 Sst Gaba,005 L5 IT CTX Glut,False,Reln,7.656,0.3,82.7,5.7,7.356
ORBm,053 Sst Gaba,005 L5 IT CTX Glut,False,Mafb,6.541,0.2,86.0,4.0,6.341
ORBm,053 Sst Gaba,005 L5 IT CTX Glut,False,Lhx6,6.168,0.08,84.8,1.5,6.088
ORBm,053 Sst Gaba,005 L5 IT CTX Glut,False,Dlx1,4.758,0.109,70.4,2.1,4.649
ORBm,053 Sst Gaba,005 L5 IT CTX Glut,False,Cux2,4.907,0.668,71.5,10.8,4.239
ORBm,053 Sst Gaba,005 L5 IT CTX Glut,False,Dlx6,3.327,0.025,52.1,0.5,3.302
ORBm,053 Sst Gaba,006 L4/5 IT CTX Glut,False,Nxph1,10.5,0.568,100.0,10.2,9.932
ORBm,053 Sst Gaba,006 L4/5 IT CTX Glut,False,Gad2,9.997,0.682,99.9,12.6,9.315
ORBm,053 Sst Gaba,006 L4/5 IT CTX Glut,False,Slc6a1,9.162,0.637,99.5,12.0,8.525
ORBm,053 Sst Gaba,006 L4/5 IT CTX Glut,False,Gad1,8.414,0.731,97.9,13.5,7.683
ORBm,053 Sst Gaba,006 L4/5 IT CTX Glut,False,Sox6,7.645,0.152,89.8,2.9,7.493
ORBm,053 Sst Gaba,006 L4/5 IT CTX Glut,False,Slc32a1,7.534,0.139,94.1,2.6,7.395
ORBm,053 Sst Gaba,006 L4/5 IT CTX Glut,False,Reln,7.656,0.416,82.7,7.5,7.24
ORBm,053 Sst Gaba,006 L4/5 IT CTX Glut,False,Mafb,6.541,0.234,86.0,4.6,6.307
ORBm,053 Sst Gaba,006 L4/5 IT CTX Glut,False,Lhx6,6.168,0.07,84.8,1.3,6.098
ORBm,053 Sst Gaba,006 L4/5 IT CTX Glut,False,Dlx1,4.758,0.103,70.4,1.9,4.655
ORBm,053 Sst Gaba,006 L4/5 IT CTX Glut,False,Rgs9,4.276,0.586,64.0,10.9,3.69
ORBm,053 Sst Gaba,006 L4/5 IT CTX Glut,False,Dlx6,3.327,0.036,52.1,0.7,3.291
ORBm,053 Sst Gaba,007 L2/3 IT CTX Glut,False,Nxph1,10.5,0.453,100.0,8.1,10.048
ORBm,053 Sst Gaba,007 L2/3 IT CTX Glut,False,Gad2,9.997,0.632,99.9,11.4,9.365
ORBm,053 Sst Gaba,007 L2/3 IT CTX Glut,False,Slc6a1,9.162,0.597,99.5,11.0,8.565
ORBm,053 Sst Gaba,007 L2/3 IT CTX Glut,False,Gad1,8.414,0.728,97.9,13.2,7.686
ORBm,053 Sst Gaba,007 L2/3 IT CTX Glut,False,Sox6,7.645,0.162,89.8,3.1,7.482
ORBm,053 Sst Gaba,007 L2/3 IT CTX Glut,False,Slc32a1,7.534,0.134,94.1,2.5,7.399
ORBm,053 Sst Gaba,007 L2/3 IT CTX Glut,False,Rbp4,7.328,0.396,89.7,7.5,6.931
ORBm,053 Sst Gaba,007 L2/3 IT CTX Glut,False,Mafb,6.541,0.111,86.0,2.1,6.43
ORBm,053 Sst Gaba,007 L2/3 IT CTX Glut,False,Lhx6,6.168,0.065,84.8,1.2,6.103
ORBm,053 Sst Gaba,007 L2/3 IT CTX Glut,False,Dlx1,4.758,0.111,70.4,2.0,4.647
ORBm,053 Sst Gaba,007 L2/3 IT CTX Glut,False,Thsd7b,3.949,0.493,55.2,8.9,3.456
ORBm,053 Sst Gaba,007 L2/3 IT CTX Glut,False,Dlx6,3.327,0.043,52.1,0.8,3.284
ORBm,053 Sst Gaba,022 L5 ET CTX Glut,False,Nxph1,10.5,0.525,100.0,9.4,9.975
ORBm,053 Sst Gaba,022 L5 ET CTX Glut,False,Gad2,9.997,0.678,99.9,12.5,9.319
ORBm,053 Sst Gaba,022 L5 ET CTX Glut,False,Slc6a1,9.162,0.713,99.5,13.1,8.45
ORBm,053 Sst Gaba,022 L5 ET CTX Glut,False,Gad1,8.414,0.755,97.9,13.8,7.659
ORBm,053 Sst Gaba,022 L5 ET CTX Glut,False,Sox6,7.645,0.163,89.8,3.0,7.482
ORBm,053 Sst Gaba,022 L5 ET CTX Glut,False,Slc32a1,7.534,0.132,94.1,2.5,7.401
ORBm,053 Sst Gaba,022 L5 ET CTX Glut,False,Calb1,7.233,0.809,81.2,14.7,6.424
ORBm,053 Sst Gaba,022 L5 ET CTX Glut,False,Mafb,6.541,0.135,86.0,2.6,6.406
ORBm,053 Sst Gaba,022 L5 ET CTX Glut,False,Lhx6,6.168,0.066,84.8,1.3,6.101
ORBm,053 Sst Gaba,022 L5 ET CTX Glut,False,Dlx1,4.758,0.105,70.4,1.9,4.653
ORBm,053 Sst Gaba,022 L5 ET CTX Glut,False,Cux2,4.907,0.279,71.5,5.2,4.628
ORBm,053 Sst Gaba,022 L5 ET CTX Glut,False,Slc30a3,4.536,0.76,67.2,13.4,3.775
ORBm,053 Sst Gaba,029 L6b CTX Glut,False,Gad2,9.997,0.651,99.9,11.5,9.345
ORBm,053 Sst Gaba,029 L6b CTX Glut,False,Synpr,9.751,0.537,98.7,9.3,9.215
ORBm,053 Sst Gaba,029 L6b CTX Glut,False,Slc6a1,9.162,0.613,99.5,10.8,8.549
ORBm,053 Sst Gaba,029 L6b CTX Glut,False,Gad1,8.414,0.721,97.9,12.6,7.693
ORBm,053 Sst Gaba,029 L6b CTX Glut,False,Sox6,7.645,0.128,89.8,2.2,7.517
ORBm,053 Sst Gaba,029 L6b CTX Glut,False,Slc32a1,7.534,0.116,94.1,2.1,7.417
ORBm,053 Sst Gaba,029 L6b CTX Glut,False,Reln,7.656,0.745,82.7,12.6,6.911
ORBm,053 Sst Gaba,029 L6b CTX Glut,False,Calb1,7.233,0.381,81.2,6.8,6.852
ORBm,053 Sst Gaba,029 L6b CTX Glut,False,Mafb,6.541,0.144,86.0,2.6,6.397
ORBm,053 Sst Gaba,029 L6b CTX Glut,False,Lhx6,6.168,0.092,84.8,1.7,6.075
ORBm,053 Sst Gaba,029 L6b CTX Glut,False,Pou3f3,5.442,0.279,76.6,4.7,5.163
ORBm,053 Sst Gaba,029 L6b CTX Glut,False,Npy,5.752,0.762,68.2,13.5,4.989
ORBm,053 Sst Gaba,030 L6 CT CTX Glut,False,Nxph1,10.5,0.473,100.0,8.2,10.027
ORBm,053 Sst Gaba,030 L6 CT CTX Glut,False,Gad2,9.997,0.579,99.9,10.3,9.418
ORBm,053 Sst Gaba,030 L6 CT CTX Glut,False,Synpr,9.751,0.591,98.7,10.3,9.161
ORBm,053 Sst Gaba,030 L6 CT CTX Glut,False,Slc6a1,9.162,0.573,99.5,10.3,8.589
ORBm,053 Sst Gaba,030 L6 CT CTX Glut,False,Gad1,8.414,0.682,97.9,12.1,7.732
ORBm,053 Sst Gaba,030 L6 CT CTX Glut,False,Sox6,7.645,0.139,89.8,2.5,7.506
ORBm,053 Sst Gaba,030 L6 CT CTX Glut,False,Slc32a1,7.534,0.131,94.1,2.3,7.403
ORBm,053 Sst Gaba,030 L6 CT CTX Glut,False,Reln,7.656,0.326,82.7,5.7,7.33
ORBm,053 Sst Gaba,030 L6 CT CTX Glut,False,Calb1,7.233,0.412,81.2,7.4,6.821
ORBm,053 Sst Gaba,030 L6 CT CTX Glut,False,Rbp4,7.328,0.519,89.7,9.3,6.808
ORBm,053 Sst Gaba,030 L6 CT CTX Glut,False,Mafb,6.541,0.153,86.0,2.8,6.388
ORBm,053 Sst Gaba,030 L6 CT CTX Glut,False,Lhx6,6.168,0.062,84.8,1.1,6.106
ORBm,053 Sst Gaba,032 L5 NP CTX Glut,False,Sst,10.958,0.927,99.0,14.9,10.031
ORBm,053 Sst Gaba,032 L5 NP CTX Glut,False,Gad2,9.997,0.573,99.9,9.3,9.424
ORBm,053 Sst Gaba,032 L5 NP CTX Glut,False,Synpr,9.751,0.564,98.7,9.1,9.188
ORBm,053 Sst Gaba,032 L5 NP CTX Glut,False,Slc6a1,9.162,0.78,99.5,12.5,8.382
ORBm,053 Sst Gaba,032 L5 NP CTX Glut,False,Gad1,8.414,0.648,97.9,10.4,7.766
ORBm,053 Sst Gaba,032 L5 NP CTX Glut,False,Sox6,7.645,0.147,89.8,2.4,7.497
ORBm,053 Sst Gaba,032 L5 NP CTX Glut,False,Slc32a1,7.534,0.114,94.1,1.8,7.419
ORBm,053 Sst Gaba,032 L5 NP CTX Glut,False,Reln,7.656,0.315,82.7,5.0,7.342
ORBm,053 Sst Gaba,032 L5 NP CTX Glut,False,Calb1,7.233,0.382,81.2,6.3,6.851
ORBm,053 Sst Gaba,032 L5 NP CTX Glut,False,Lhx6,6.168,0.06,84.8,1.0,6.108
ORBm,053 Sst Gaba,032 L5 NP CTX Glut,False,Mafb,6.541,0.447,86.0,7.3,6.094
ORBm,053 Sst Gaba,032 L5 NP CTX Glut,False,Npy,5.752,0.761,68.2,12.4,4.99
ORBm,053 Sst Gaba,046 Vip Gaba,True,Sst,10.958,0.793,99.0,12.2,10.165
ORBm,053 Sst Gaba,046 Vip Gaba,True,Sox6,7.645,0.136,89.8,2.2,7.509
ORBm,053 Sst Gaba,046 Vip Gaba,True,Mpped1,8.076,0.957,94.4,14.6,7.119
ORBm,053 Sst Gaba,046 Vip Gaba,True,Calb1,7.233,0.366,81.2,5.7,6.867
ORBm,053 Sst Gaba,046 Vip Gaba,True,Lhx6,6.168,0.034,84.8,0.6,6.133
ORBm,053 Sst Gaba,046 Vip Gaba,True,Mafb,6.541,0.701,86.0,10.9,5.84
ORBm,053 Sst Gaba,046 Vip Gaba,True,Npy,5.752,1.126,68.2,14.8,4.625
ORBm,053 Sst Gaba,046 Vip Gaba,True,Slc30a3,4.536,0.643,67.2,10.1,3.892
ORBm,053 Sst Gaba,046 Vip Gaba,True,Rgs9,4.276,0.769,64.0,11.8,3.507
ORBm,053 Sst Gaba,046 Vip Gaba,True,Moxd1,3.272,0.047,43.7,0.7,3.225
ORBm,053 Sst Gaba,046 Vip Gaba,True,Oprd1,3.04,0.029,47.8,0.5,3.01
ORBm,053 Sst Gaba,046 Vip Gaba,True,Baiap3,2.909,0.695,42.1,10.5,2.214
ORBm,053 Sst Gaba,049 Lamp5 Gaba,True,Satb1,9.515,0.617,99.3,10.1,8.898
ORBm,053 Sst Gaba,049 Lamp5 Gaba,True,Sox6,7.645,0.159,89.8,2.6,7.486
ORBm,053 Sst Gaba,049 Lamp5 Gaba,True,Rbp4,7.328,0.343,89.7,5.6,6.985
ORBm,053 Sst Gaba,049 Lamp5 Gaba,True,Calb1,7.233,0.385,81.2,6.4,6.848
ORBm,053 Sst Gaba,049 Lamp5 Gaba,True,Lhx6,6.168,0.098,84.8,1.6,6.069
ORBm,053 Sst Gaba,049 Lamp5 Gaba,True,Rgs9,4.276,0.453,64.0,7.5,3.824
ORBm,053 Sst Gaba,049 Lamp5 Gaba,True,Slc30a3,4.536,0.826,67.2,13.8,3.71
ORBm,053 Sst Gaba,049 Lamp5 Gaba,True,Moxd1,3.272,0.066,43.7,1.1,3.206
ORBm,053 Sst Gaba,049 Lamp5 Gaba,True,Oprd1,3.04,0.055,47.8,0.9,2.985
ORBm,053 Sst Gaba,049 Lamp5 Gaba,True,Pde1c,3.475,0.498,47.9,8.5,2.977
ORBm,053 Sst Gaba,049 Lamp5 Gaba,True,Baiap3,2.909,0.282,42.1,4.8,2.627
ORBm,053 Sst Gaba,049 Lamp5 Gaba,True,Ptpru,2.965,0.481,44.7,7.7,2.483
ORBm,053 Sst Gaba,052 Pvalb Gaba,True,Pld5,3.408,0.547,45.6,9.4,2.861
ORBm,053 Sst Gaba,052 Pvalb Gaba,True,Ptpru,2.965,0.308,44.7,5.4,2.656
ORBm,053 Sst Gaba,052 Pvalb Gaba,True,Pde1c,3.475,0.846,47.9,14.4,2.629
ORBm,053 Sst Gaba,052 Pvalb Gaba,True,Pdyn,2.268,0.096,26.9,1.7,2.172
ORBm,053 Sst Gaba,052 Pvalb Gaba,True,Baiap3,2.909,0.744,42.1,11.7,2.165
